# HDB Data Service (usbr.gov) - https://www.usbr.gov/lc/region/g4000/riverops/_HdbWebQuery.html
#
# API query - https://www.usbr.gov/pn-bin/hdb/hdb.pl?svr=lchdb&sdi=1776%2C2091%2C1721%2C1874&tstp=DY&t1=1990-01-01T00:00&t2=2023-08-28T00:00&table=R&mrid=0&format=csv
#
# Evaporation (SDID=1776), Inflow (SDID=2091), Storage (SDID=1721), and Release (SDID=1874)

DATETIME,     SDI_1776,     SDI_2091,     SDI_1721,     SDI_1874
11/27/1995 00:00,          NaN,          NaN,  21400406.25, 5941.01318359
11/28/1995 00:00,          NaN,          NaN, 21411441.4062, 5511.46972656
11/29/1995 00:00,          NaN,          NaN, 21426619.1406, 6501.63867188
11/30/1995 00:00,          NaN,          NaN, 21448703.1250, 4345.85351562
12/01/1995 00:00,          NaN,          NaN, 21461119.1406, 11081.421875
12/02/1995 00:00,          NaN,          NaN, 21481822.2656, 5725.23339844
12/03/1995 00:00,          NaN,          NaN, 21503957.0312, 5987.39599609
12/04/1995 00:00,          NaN,          NaN, 21505347.6562, 12099.82324220
12/05/1995 00:00,          NaN,          NaN, 21509505.8594, 12462.81835940
12/06/1995 00:00,          NaN,          NaN, 21509505.8594, 12694.73144530
12/07/1995 00:00,          NaN,          NaN, 21513679.6875, 12696.74804690
12/08/1995 00:00,          NaN,          NaN, 21515070.3125, 14398.79003910
12/09/1995 00:00,          NaN,          NaN, 21523402.3438, 9984.37109375
12/10/1995 00:00,          NaN,          NaN, 21533140.6250, 10676.07714840
12/11/1995 00:00,          NaN,          NaN, 21528966.7969, 15939.50097660
12/12/1995 00:00,          NaN,          NaN, 21523402.3438, 14463.32226560
12/13/1995 00:00,          NaN,          NaN, 21522027.3438, 12979.07714840
12/14/1995 00:00,          NaN,          NaN, 21528966.7969, 14396.77343750
12/15/1995 00:00,          NaN,          NaN, 21537316.4062, 13120.24218750
12/16/1995 00:00,          NaN,          NaN, 21547037.1094, 8970.00292969
12/17/1995 00:00,          NaN,          NaN, 21552603.5156, 12551.54980470
12/18/1995 00:00,          NaN,          NaN, 21556777.3438, 13961.17968750
12/19/1995 00:00,          NaN,          NaN, 21553994.1406, 13358.20507810
12/20/1995 00:00,          NaN,          NaN, 21555386.7188, 13459.03710940
12/21/1995 00:00,          NaN,          NaN, 21555386.7188, 14866.64941410
12/22/1995 00:00,          NaN,          NaN, 21552603.5156, 14937.23242190
12/23/1995 00:00,          NaN,          NaN, 21565109.3750, 9895.63867188
12/24/1995 00:00,          NaN,          NaN, 21581787.1094, 8179.48046875
12/25/1995 00:00,          NaN,          NaN, 21588744.1406, 8959.91894531
12/26/1995 00:00,          NaN,          NaN, 21590136.7188, 12872.19531250
12/27/1995 00:00,          NaN,          NaN, 21591527.3438, 11357.70117190
12/28/1995 00:00,          NaN,          NaN, 21595685.5469, 12793.546875
12/29/1995 00:00,          NaN,          NaN,     21601250, 12860.09570310
12/30/1995 00:00,          NaN,          NaN, 21609597.6562, 9300.73144531
12/31/1995 00:00,          NaN,          NaN, 21624886.7188, 8211.74707031
01/01/1996 00:00,          NaN,          NaN, 21644408.2031,  7042.097168
01/02/1996 00:00,          NaN,          NaN, 21643007.8125, 11656.16347250
01/03/1996 00:00,          NaN,          NaN, 21651398.4375, 10549.02958170
01/04/1996 00:00,          NaN,          NaN, 21657003.9062, 10907.99105830
01/05/1996 00:00,          NaN,          NaN, 21665394.5312,        11000
01/06/1996 00:00,          NaN,          NaN, 21682193.3594, 7505.92382812
